GlobalId,Name,Text
0wDkAyzwz83QtmFUwJZMix,Storey 2 - Slab 4 (4 cm) - Opening 8,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.36500757595918; Global Y: -2.64680422635545; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896844; Bounding Box Height: 0.04
2E7Cf8KinDh9bgknfKtsEA,Storey 2 - Slab 4 (4 cm) - Opening 9,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.32238671148715; Global Y: -2.64680422635545; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896844; Bounding Box Height: 0.04
2DeiKHUG98QQWv7Nb9RVeY,Storey 2 - Slab 4 (4 cm) - Opening 10,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.27976584701513; Global Y: -2.64680422635545; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896844; Bounding Box Height: 0.04
3pxsydrIv7qvMCexsYh$$_,Storey 2 - Slab 4 (4 cm) - Opening 11,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.68333215748461; Global Y: -2.44658207581438; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896844; Bounding Box Height: 0.04
0T27N04iPE5efI42UHBw4w,Storey 2 - Slab 4 (4 cm) - Opening 12,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.63937939099783; Global Y: -2.44658207581438; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896844; Bounding Box Height: 0.04
2Rc8GZICr8wPRB7awEvuIZ,Storey 2 - Slab 4 (4 cm) - Opening 13,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.59276282048155; Global Y: -2.44658207581438; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896844; Bounding Box Height: 0.04
0Px6CgHuT72A3XWAte7ef5,Storey 2 - Slab 4 (4 cm) - Opening 14,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.54614624996528; Global Y: -2.44658207581438; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896844; Bounding Box Height: 0.04
2pEMEPmzfBHfC5wvEKn_aV,Storey 2 - Slab 4 (4 cm) - Opening 15,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.499529679449; Global Y: -2.44658207581438; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896844; Bounding Box Height: 0.04
3atbN7sAr6hgXiBjTo0Rlq,Storey 2 - Slab 4 (4 cm) - Opening 16,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.45158120691798; Global Y: -2.44658207581438; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896844; Bounding Box Height: 0.04
2J84q9tYPEhApkUIh5ujGb,Storey 2 - Slab 4 (4 cm) - Opening 17,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.40896034244595; Global Y: -2.44658207581438; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896844; Bounding Box Height: 0.04
2lH2snmMjEOxNz$kgHezTj,Storey 2 - Slab 4 (4 cm) - Opening 18,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.36500757595918; Global Y: -2.44658207581438; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896844; Bounding Box Height: 0.04
3Sd8RBUiz86e0cY1ITH$Q3,Storey 2 - Slab 4 (4 cm) - Opening 19,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.32238671148715; Global Y: -2.44658207581438; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896844; Bounding Box Height: 0.04
0dbZKNQRDFzx1nZLNI$MCm,Storey 2 - Slab 4 (4 cm) - Opening 20,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.27976584701513; Global Y: -2.44658207581438; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896844; Bounding Box Height: 0.04
0vbuahXqHEUhnK35R8Lc37,Storey 2 - Slab 4 (4 cm) - Opening 21,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.68333215748461; Global Y: -2.24484309079952; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.17597456489684; Bounding Box Height: 0.04
3rYf$Lgm59lBiDuq5k8geB,Storey 2 - Slab 4 (4 cm) - Opening 22,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.63937939099783; Global Y: -2.24484309079952; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.17597456489684; Bounding Box Height: 0.04
19uqS430fFCwlySish9HR2,Storey 2 - Slab 4 (4 cm) - Opening 23,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.59276282048155; Global Y: -2.24484309079952; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.17597456489684; Bounding Box Height: 0.04
096Af6n0v5mRzSm2IeKFaV,Storey 2 - Slab 4 (4 cm) - Opening 24,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.54614624996528; Global Y: -2.24484309079952; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.17597456489684; Bounding Box Height: 0.04
35p7W5ecj6TeWXnlssYYa3,Storey 2 - Slab 4 (4 cm) - Opening 25,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.499529679449; Global Y: -2.24484309079952; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.17597456489684; Bounding Box Height: 0.04
2ybRVRmn1ETwnEewJavP8K,Storey 2 - Slab 4 (4 cm) - Opening 26,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.45158120691798; Global Y: -2.24484309079952; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.17597456489684; Bounding Box Height: 0.04
3ojbbo8Fr7Nwd__Cjru0DB,Storey 2 - Slab 4 (4 cm) - Opening 27,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.40896034244595; Global Y: -2.24484309079952; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.17597456489684; Bounding Box Height: 0.04
1nso0hMgD3gR8WqXCPAftV,Storey 2 - Slab 4 (4 cm) - Opening 28,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.36500757595918; Global Y: -2.24484309079952; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.17597456489684; Bounding Box Height: 0.04
1Db_8_KXX65P50sX7lWpAU,Storey 2 - Slab 4 (4 cm) - Opening 29,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.32238671148715; Global Y: -2.24484309079952; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.17597456489684; Bounding Box Height: 0.04
14C$sSkvv4Yuf1hCp0C6_P,Storey 2 - Slab 4 (4 cm) - Opening 30,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.27976584701513; Global Y: -2.24484309079952; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.17597456489684; Bounding Box Height: 0.04
28zL4aGPz9UPIVXuEdyn5l,Storey 2 - Slab 4 (4 cm) - Opening 31,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.68333215748461; Global Y: -2.04613777473225; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896842; Bounding Box Height: 0.04
1FUcfeYJTCTgsv_Li2EVQQ,Storey 2 - Slab 4 (4 cm) - Opening 32,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.68333215748461; Global Y: -1.84860877927731; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896842; Bounding Box Height: 0.04
3dFxTZmqT9wOrBqTeybh35,Storey 2 - Slab 4 (4 cm) - Opening 33,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.68333215748461; Global Y: -1.64990346321004; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896842; Bounding Box Height: 0.04
1LszCVKZH8hx2xxGlPvnn2,Storey 2 - Slab 4 (4 cm) - Opening 34,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.63937939099783; Global Y: -2.04613777473225; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896842; Bounding Box Height: 0.04
0epVzX3lT2U9VUGj1jehx_,Storey 2 - Slab 4 (4 cm) - Opening 35,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.63937939099783; Global Y: -1.84860877927731; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896842; Bounding Box Height: 0.04
2K4DAkAuT9NP7pJshnyzG5,Storey 2 - Slab 4 (4 cm) - Opening 36,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.63937939099783; Global Y: -1.64990346321004; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896842; Bounding Box Height: 0.04
2RX_o6BE9ArAgfh03fH5YL,Storey 2 - Slab 4 (4 cm) - Opening 37,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.59276282048155; Global Y: -2.04613777473225; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896842; Bounding Box Height: 0.04
2fvuXg22n03g8ui0VivoWp,Storey 2 - Slab 4 (4 cm) - Opening 38,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.59276282048155; Global Y: -1.84860877927731; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896842; Bounding Box Height: 0.04
3icYzsjiv81vKSnelk27QQ,Storey 2 - Slab 4 (4 cm) - Opening 39,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.54614624996528; Global Y: -2.04613777473225; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896842; Bounding Box Height: 0.04
3qVDQ_4ibCKBtQPHQFP$6w,Storey 2 - Slab 4 (4 cm) - Opening 40,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.54614624996528; Global Y: -1.84860877927731; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896842; Bounding Box Height: 0.04
2X0WlxGir6P9I7QgZQBuwx,Storey 2 - Slab 4 (4 cm) - Opening 41,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.499529679449; Global Y: -2.04613777473225; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896842; Bounding Box Height: 0.04
3nnUtbnLP719bpUjYs1qyM,Storey 2 - Slab 4 (4 cm) - Opening 42,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.499529679449; Global Y: -1.84860877927731; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896842; Bounding Box Height: 0.04
3ARZGBNnLEzPFRABbKEsDT,Storey 2 - Slab 4 (4 cm) - Opening 43,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.45158120691798; Global Y: -2.04613777473225; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896842; Bounding Box Height: 0.04
3cCtSpL8b6bQSzqDhY4vQp,Storey 2 - Slab 4 (4 cm) - Opening 44,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.45158120691798; Global Y: -1.84860877927731; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896842; Bounding Box Height: 0.04
1Njb1HEqnFbfqdScAWKBeA,Storey 2 - Slab 4 (4 cm) - Opening 45,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.40896034244595; Global Y: -2.04613777473225; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896842; Bounding Box Height: 0.04
3AIJCNk8fAw9nFh3AN_CNP,Storey 2 - Slab 4 (4 cm) - Opening 46,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.36500757595918; Global Y: -2.04613777473225; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896842; Bounding Box Height: 0.04
1CRrGl2yDDbRaesa3zYbYJ,Storey 2 - Slab 4 (4 cm) - Opening 47,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.32238671148715; Global Y: -2.04613777473225; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896842; Bounding Box Height: 0.04
1igQjKM6X4zfEQfwpkBIEk,Storey 2 - Slab 4 (4 cm) - Opening 48,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.27976584701513; Global Y: -2.04613777473225; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896842; Bounding Box Height: 0.04
1fCW1qBZv4r8DqKA6oMY0B,Storey 2 - Slab 4 (4 cm) - Opening 49,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.40896034244595; Global Y: -1.84860877927731; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896842; Bounding Box Height: 0.04
3kQjY2SITDLR5X74V8LMau,Storey 2 - Slab 4 (4 cm) - Opening 50,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.36500757595918; Global Y: -1.84860877927731; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896842; Bounding Box Height: 0.04
25ZEqRUL559gh6_zLw8HNZ,Storey 2 - Slab 4 (4 cm) - Opening 51,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.32238671148715; Global Y: -1.84860877927731; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896842; Bounding Box Height: 0.04
1QvF4OsgDF7fFSpOlGvhyC,Storey 2 - Slab 4 (4 cm) - Opening 52,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.27976584701513; Global Y: -1.84860877927731; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896842; Bounding Box Height: 0.04
2OeHGt6xrDQBbqrKDJUg0P,Storey 2 - Slab 4 (4 cm) - Opening 53,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.59276282048155; Global Y: -1.64990346321004; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896842; Bounding Box Height: 0.04
2mj3lVS11FwhP13mGUs2vb,Storey 2 - Slab 4 (4 cm) - Opening 54,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.54614624996528; Global Y: -1.64990346321004; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896842; Bounding Box Height: 0.04
3jKm9q8Hn7bxY9L86GNYsR,Storey 2 - Slab 4 (4 cm) - Opening 55,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.499529679449; Global Y: -1.64990346321004; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896842; Bounding Box Height: 0.04
3XJ0AdfCD2JhesOSB_qZTI,Storey 2 - Slab 4 (4 cm) - Opening 56,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.45158120691798; Global Y: -1.64990346321004; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896842; Bounding Box Height: 0.04
3$VdRLOin34PiFc6G$Me4x,Storey 2 - Slab 4 (4 cm) - Opening 57,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.40896034244595; Global Y: -1.64990346321004; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896842; Bounding Box Height: 0.04
25vmrSQtX8pvBjCjnGoyBB,Storey 2 - Slab 4 (4 cm) - Opening 58,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.36500757595918; Global Y: -1.64990346321004; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896842; Bounding Box Height: 0.04
1SKtL9gFr7pBv4mp6evjrD,Storey 2 - Slab 4 (4 cm) - Opening 59,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.32238671148715; Global Y: -1.64990346321004; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896842; Bounding Box Height: 0.04
3MscMz4pT7JAyRKQ2h6bq2,Storey 2 - Slab 4 (4 cm) - Opening 60,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6.27976584701513; Global Y: -1.64990346321004; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.175974564896842; Bounding Box Height: 0.04
3$KH4yctX9zvN417daM9AD,Storey 2 - Slab 7 (4 cm),. HWPO: 0; SC2D: 6; SC3D1: 251; SC3D2: 251; SCSC: 251; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 1; Global X: 2.90956091514092; Global Y: -3.61514500350503; Global Z: 0; Bounding Box Length: 0.459411637725328; Bounding Box Width: 1.21452381761904; Bounding Box Height: 0.04
25h2Y0RgDBSgqW2XTCvvJx,Storey 2 - Slab 7 (4 cm) - Opening 1,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 2.92361409598898; Global Y: -3.59349651392824; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.17597456489684; Bounding Box Height: 0.04
2qdfqW1ArAavvVN9yltRHQ,Storey 2 - Slab 7 (4 cm) - Opening 2,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 2.96756686247575; Global Y: -3.59349651392824; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.17597456489684; Bounding Box Height: 0.04
0X0Q5pP7H60vpdyWhWrw9Q,Storey 2 - Slab 7 (4 cm) - Opening 3,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 3.01418343299203; Global Y: -3.59349651392824; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.17597456489684; Bounding Box Height: 0.04
0XlJnPEunC0P3AqonNfbyB,Storey 2 - Slab 7 (4 cm) - Opening 4,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 3.06080000350831; Global Y: -3.59349651392824; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.17597456489684; Bounding Box Height: 0.04
3_r20Co092IxAQ_LfiZef6,Storey 2 - Slab 7 (4 cm) - Opening 5,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.04; Bottom Elevation: 0; Global Top Elevation: 0.04; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 3.10741657402458; Global Y: -3.59349651392824; Global Z: 0; Bounding Box Length: 0.0264536927622707; Bounding Box Width: 0.17597456489684; Bounding Box Height: 0.04
